key,prompt,f_save,is_closeup,negative_prompt,style_prompt
['landmarks'],"The Forgotten Fortress of the Celestial Weaver: An ancient ruin that is said to be the former home of the Celestial Weaver. Located deep in the heart of a dense forest, the fortress is said to be filled with traps and other dangers. The ruins are often visited by scholars and adventurers in search of knowledge or treasure.",results/images/Sapphira/000019.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['landmarks'],"The Caverns of the Great Mother: A vast network of underground caverns that are said to be the home of the Great Mother of the Earth. The caverns are filled with strange creatures and ancient artifacts, and are often visited by the Khepri in search of rare minerals and metals.",results/images/Sapphira/000020.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['landmarks'],"The Tower of the Star-Maker: A towering structure that is said to reach up to the heavens themselves. The tower is often visited by stargazers and astrologers seeking knowledge of the cosmos. The Sylphs often use the tower as a launching point for their flights, and the Luminari are said to have built the tower to honor the Star-Maker.",results/images/Sapphira/000021.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['landmarks'],"The Temple of the River-Maiden: A beautiful temple that is said to be the home of the River-Maiden. Located on the banks of a great river, the temple is often visited by sailors and fishermen seeking her protection. The temple is also a popular destination for pilgrims seeking spiritual enlightenment.",results/images/Sapphira/000022.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['landmarks'],"The Tomb of the Keeper of Secrets: A mysterious tomb that is said to hold the secrets of the universe. The tomb is often visited by scholars and mystics seeking knowledge and power. The Fae are said to have built the tomb to honor the Keeper of Secrets, and it is said to be guarded by powerful magical wards.",results/images/Sapphira/000023.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['landmarks'],"The Ruins of the Celestial Observatory: An ancient observatory that is said to have been built by the Celestial Weaver herself. The observatory is often visited by astronomers and astrologers seeking knowledge of the stars. The Khepri are said to have helped build the observatory, and it is said to be filled with strange and wondrous artifacts.",results/images/Sapphira/000024.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Way of the Amazonian Queens: This is the dominant religion of the Amazonian race in Sapphira. The followers of this belief system worship the goddess Athena, and strive for a more just and equal society. They believe in the power of love and compassion, and often practice polyamory. The Amazonians are known for their fierce warrior skills and their dedication to protecting their people and preserving their way of life.",results/images/Sapphira/000025.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Cult of the Luminari: This is a religion followed by the Luminari race in Sapphira. The followers of this belief system worship the Great Mother of the Earth, and have a deep respect for nature and the natural world. They believe in the power of technology and magic working together, and often use both in conjunction with each other to create intricate machines and devices. The Luminari are known for their intelligence, creativity, and compassion.",results/images/Sapphira/000026.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Order of the Celestial Weaver: This is a religion followed by the Dromite race in Sapphira. The followers of this belief system worship the Celestial Weaver, and believe in the power of fate and destiny. They are skilled in the art of clockwork and steam power, and often use these to create complex machines and devices. The Dromites are known for their incredible intelligence and technological prowess.",results/images/Sapphira/000027.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Way of the Fae: This is a religion followed by the Fae race in Sapphira. The followers of this belief system worship the Keeper of Secrets, and believe in the power of illusion and enchantment. They have a deep appreciation for art, music, and dance, and often incorporate these into their technological creations. The Fae are known for their playful and mischievous nature.",results/images/Sapphira/000028.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Path of the Khepri: This is a religion followed by the Khepri race in Sapphira. The followers of this belief system worship the Star-Maker, and believe in the power of strength and endurance. They have a deep appreciation for traditional weapons and armor, and often craft them by hand. The Khepri are known for their incredible physical prowess and their dedication to protecting their people.",results/images/Sapphira/000029.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
['beliefs'],"The Faith of the Sylphs: This is a religion followed by the Sylph race in Sapphira. The followers of this belief system worship the River-Maiden, and believe in the power of the elements. They are skilled in weather magic and often use it to control the winds and currents. The Sylphs are known for their love of flight and their ability to soar through the air.",results/images/Sapphira/000030.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'city_description']","Zalara is a city of great significance in the world of Sapphira, located on the coast and known for its bustling markets and skilled craftspeople. It has a rich history that dates back to the early days of the Amazonian civilization, when it served as a hub for trade and commerce.

The city is primarily populated by humans and Khepri, who work together to create a vibrant and dynamic community. The Khepri are known for their incredible strength and endurance, and often serve as warriors and guards, protecting the city from external threats. The humans, meanwhile, are skilled in a variety of crafts, including metalworking, woodworking, and textiles, and are responsible for creating many of the goods that are sold in the city's markets.

Zalara has a rich artistic and cultural heritage. The people are known for their love of music, dance, and storytelling, and often incorporate these elements into their daily lives. The city is home to many talented musicians and performers, who entertain crowds in the city's many taverns and public squares.

One of the most significant events in the city's history was the construction of the Great Temple of Athena, which stands at the center of the city. It was built by the Amazonian queens as a tribute to their patron goddess, and is considered one of the most impressive architectural feats in the world. The temple is a hub of activity, with people coming from all over Sapphira to worship and pay their respects to Athena.

Despite its many accomplishments, Zalara is not immune to the challenges that face the rest of Sapphira. The city is constantly under threat from the encroaching barbarian hordes, who are governed by a patriarchal system that is at odds with the matriarchal society of the Amazonian queens. However, the people of Zalara remain resilient and determined, and are committed to defending their city and preserving their way of life.

Overall, Zalara is a vibrant and dynamic city that embodies the spirit of Sapphira. Its people are skilled and creative, its culture is rich and diverse, and its history is a testament to the resilience and determination of the Amazonian civilization.",results/images/Sapphira/000031.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","The construction of the Great Temple of Athena, a marvel of architecture and engineering, was a major event in the city's history. Queen Nefertari oversaw its construction, while Lady Aria composed a hymn to be sung during its dedication.",results/images/Sapphira/000032.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","The arrival of the barbarian hordes was a major challenge for Zalara. Kael the Barbarian, a former member of one of the hordes, defected to the city and worked with Queen Nefertari and Dax the Blacksmith to fortify its defenses.",results/images/Sapphira/000033.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","A scandal erupted in the royal court when it was discovered that Lady Aria was having affairs with both Nefertari and Zara the Enchantress. The scandal threatened to tear the city apart, but the three women worked together to create a more inclusive and accepting society.",results/images/Sapphira/000034.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","Zalara hosted a grand festival to celebrate the solstice, featuring music, dance, and art from all over Sapphira. Amara the Silk Weaver created a stunning tapestry to commemorate the event, while Dax the Blacksmith crafted a ceremonial sword for Queen Nefertari to wield during the festivities.",results/images/Sapphira/000035.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","A group of merchants from a neighboring city attempted to sabotage Zalara's economy by smuggling in inferior goods and undercutting the prices of local craftspeople. Queen Nefertari enlisted Zara the Enchantress to create a spell that would reveal the merchants' true intentions, and Lady Aria composed a stirring ballad that called for the people of Zalara to stand together against greed and selfishness.",results/images/Sapphira/000036.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'lore']","A devastating earthquake struck Zalara, causing widespread destruction and chaos. Kael the Barbarian led rescue efforts, using his strength and endurance to dig through rubble and save trapped citizens. Lady Aria composed a mournful dirge to commemorate the victims, while Zara the Enchantress used her magic to help repair the damage.",results/images/Sapphira/000037.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'residents', 'Queen Nefertari']","Queen Nefertari is a striking figure, standing tall and proud with a regal bearing that commands respect from all who see her. Her skin is a warm, golden brown, a testament to her many years spent under the Sapphiran sun. Her dark hair falls in loose waves down her back, framing her face in a way that accentuates her high cheekbones and full lips. Her eyes are a piercing green, the color of the lush forests that surround Zalara.

Despite her beauty, Nefertari is no delicate flower. She is a warrior queen, with a lithe and toned physique that speaks to the many hours she has spent practicing swordplay and hand-to-hand combat. Her clothing reflects this, with a simple but elegant outfit that allows for ease of movement. She wears a sleeveless tunic of deep blue, embroidered with gold thread and adorned with small sapphires that sparkle in the sunlight. Her trousers are a rich brown, made of supple leather that hugs her frame without restricting her movements. A wide, gold belt cinches her waist, emphasizing the curves of her hips and the strength of her abdomen. On her feet, she wears simple sandals made of woven reeds, a nod to her Amazonian heritage.

Nefertari's love of bellydancing is evident in the way she carries herself. Her movements are fluid and graceful, her hips swaying with an effortless sensuality that draws the eye. She wears many pieces of jewelry, including a delicate gold chain that drapes across her collarbone and a pair of shimmering earrings that accentuate the curve of her neck. Her fingers are adorned with many rings, each one a testament to her wealth and status.

Despite her many lovers, Nefertari is fiercely protective of those she holds dear. She carries herself with an air of confidence and authority, but also with a warmth and compassion that makes her approachable to all who seek her counsel. Her voice is deep and melodious, with a slight accent that hints at her Amazonian upbringing. When she speaks, she does so with conviction and clarity, and her words carry weight and meaning.

Overall, Queen Nefertari is a vision of strength, beauty, and grace. She embodies the best of Sapphira, with her love of art, culture, and physical prowess. Her presence in Zalara is a constant reminder of the power and wisdom of the Amazonian queens, and her legacy is sure to endure for many years to come.",results/images/Sapphira/000038.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'residents', 'Dax the Blacksmith']","Dax the Blacksmith is a formidable figure, standing at an impressive six feet tall even when hunched over his workbench. His body is muscular and well-defined, honed from years of labor at his forge. His skin is a deep, earthy brown, with a rough texture that seems to reflect the rough-hewn nature of his craft.

A pair of large, black beetle-like mandibles frame Dax's sharp, piercing eyes, which are a bright, fiery orange that seem to glow with intensity. His antennae twitch and quiver as he works, sensing the subtle movements of his surroundings.

Dax's clothing is simple but functional, consisting of a leather apron that is stained with soot and sweat, and a pair of thick, heavy boots that are designed to withstand the rigors of his work. His hands are rough and calloused, with thick, powerful fingers that are capable of manipulating even the most stubborn pieces of metal.

Despite his gruff and serious demeanor, there is a certain grace and elegance to Dax's movements as he works. He moves with purpose and precision, his muscles rippling beneath his skin as he hammers and shapes the metal into intricate patterns and designs. The heat of the forge seems to intensify around him, giving him an almost supernatural aura.

When Dax is not working, he can often be found in one of the city's many taverns, nursing a tankard of ale and regaling his friends and colleagues with tales of his past adventures. Despite his reputation for having a temper, he is fiercely loyal to those he considers his allies, and will go to great lengths to protect them from harm. Overall, Dax is a powerful and imposing figure who embodies the strength and resilience of the Khepri people.",results/images/Sapphira/000039.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'residents', 'Lady Aria']","Lady Aria is a striking figure in Zalara, with long, flowing black hair that cascades down her back in loose waves. Her eyes are a deep, rich brown, and seem to sparkle with an inner fire whenever she speaks or sings. She is tall and slender, with delicate features and a graceful, almost ethereal presence.

Lady Aria's clothing is always a reflection of her artistic and free-spirited nature. She often wears flowing, colorful dresses made from the finest silk and adorned with intricate embroidery and beadwork. Her clothing is typically adorned with jewelry made from precious stones and metals, and she often wears flowers in her hair.

When performing, Lady Aria is a vision of beauty and grace. She moves with a fluidity and poise that is mesmerizing to watch, her fingers deftly plucking the strings of her lute or the delicate notes of her harp. Her voice is pure and clear, with a range that can move from a soft, gentle whisper to a powerful, soaring crescendo that seems to fill the air with magic.

Despite her beauty and talent, Lady Aria is also a fierce and independent spirit who is not afraid to challenge societal norms. She is known for her polyamorous relationships, and often moves between lovers with ease and grace. She is a symbol of freedom and creativity in Zalara, and her music and spirit inspire many to embrace their own unique path in life.",results/images/Sapphira/000040.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'residents', 'Zara the Enchantress']","Zara the Enchantress is a striking figure, her tall, lithe frame draped in flowing robes of deep indigo that shimmer in the light. Her long, dark hair is often left loose to cascade down her back in loose waves, framing her sharp features and piercing blue eyes. Her skin is pale and flawless, almost glowing in the dim light of her tower, and her movements are graceful and fluid, as if she is constantly caught in a gentle breeze.

Zara's tower is a testament to her power and creativity, its walls lined with intricate tapestries and sparkling crystals that glow with an inner light. Her laboratory is a jumble of glass vials and bubbling cauldrons, the air thick with the scent of exotic herbs and spices. It is here that she spends much of her time, lost in deep contemplation or experimenting with new spells and incantations.

When she does venture out into the city, Zara is often accompanied by a retinue of exotic animals, including a sleek black panther and a flight of iridescent hummingbirds. Her presence commands attention, and people often stop to watch as she passes by, her robes trailing behind her like a river of silk.

Despite her aloofness, Zara is deeply respected and admired by the people of Zalara. Her enchantments have brought joy and wonder to many, and her kindness and generosity are well known. She is a master of her craft, a powerful sorceress who commands respect and admiration from all who know her.",results/images/Sapphira/000041.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
"['cities', 'Zalara', 'residents', 'Kael the Barbarian']","Kael the Barbarian stands tall and muscular, with broad shoulders and a chiseled physique that speaks of his incredible strength and endurance. His skin is tanned and weathered from years of living in harsh conditions, and his hair is long and wild, falling in tangled locks around his broad face.

He wears a simple tunic made from animal hide, which is adorned with various trinkets and trophies from his battles. His arms are wrapped in leather bracers, and his legs are protected by sturdy boots made from the same material. A fur cloak is draped over his shoulders, fastened with a crude metal clasp.

Kael's face is rugged and handsome, with sharp cheekbones and piercing blue eyes that seem to reflect the vastness of the sky. His jaw is strong and defined, with a hint of stubble that speaks to his rugged outdoorsman lifestyle. His nose is slightly crooked, as if it has been broken and healed multiple times in battle.

Despite his fierce exterior, Kael's eyes betray a sense of introspection and thoughtfulness. He is beginning to question the patriarchal system that governs his people, and his eyes seem to hint at a deeper sense of empathy and compassion that belies his barbarian status.

When he moves, Kael seems to glide across the ground with a grace that belies his massive size. His muscles ripple and flex with every movement, and his eyes dart around with a keen sense of awareness and alertness. He is a force to be reckoned with, both in battle and in conversation, and his presence commands attention and respect.",results/images/Sapphira/000042.png,False,"easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","Illustration by Zindy S. D. Nielsen. Light on colors, beautiful. High quality, detailed, concept art"
